Id,Membership Type,Age,Weight,Height,Gender,Life_Style,BMI,Weight Class,Calories
5096,Annually,53,50.227814803015825,1.6072772661713763,Male,Low Active,19.44297332645353,Normal,19.44297332645353
5097,Monthly,33,97.12984066974177,1.3454006486359535,Male,Active,58.473013,Obesity,58.473013
5098,Monthly,55,23.850565897989014,2.07579641621017,Male,Low Active,59.490234,Obesity,59.490234
5099,Monthly,19,87.59809044717778,2.050670000058913,Male,Low Active,20.83066252499799,Normal,20.83066252499799
5100,Annually,29,84.29350395403526,1.9258118402550368,Female,Sedentary,22.72827116374916,Normal,22.72827116374916
5101,Monthly,20,81.99447928750088,1.3903316799781928,Male,Low Active,42.41776432829805,Obesity,42.41776432829805
5102,Annually,15,70.85842085438317,2.0114610288448773,Female,Low Active,17.51330955166322,Underweight,17.51330955166322
5103,Monthly,12,85.61852585038396,1.3789197136507954,Female,Low Active,45.028739001001206,Obesity,43.188143
5104,Monthly,60,45.5296256567397,1.9899468574206252,Male,Sedentary,11.497703965682238,Underweight,52.077897
5105,Annually,15,16.176612650536057,1.4189969439328052,Male,Low Active,65.764606,Obesity,65.764606
5106,Monthly,10,42.79609549424701,1.5913872227265593,Female,Active,16.89866569242814,Underweight,68.89901
5107,Annually,38,23.4291736294784,1.3420203859971702,Male,Sedentary,13.008845169523857,Underweight,13.008845169523857
5108,Annually,56,87.35515866190164,1.6137378173807748,Male,Low Active,33.54459891889853,Obesity,33.54459891889853
5109,Annually,57,60.58792584824202,1.5552882072401495,Female,Active,25.04749664804116,OverWeight,25.04749664804116
5110,Monthly,35,50.465940830024536,1.4924742657850005,Male,Active,22.656074870558857,Normal,22.656074870558857
5111,Annually,34,89.41840034854259,1.895474790482849,Male,Sedentary,24.88805001049881,Normal,24.88805001049881
5112,Annually,49,42.22391320635076,1.3122538827039776,Male,Low Active,24.52012880924559,Normal,24.52012880924559
5113,Monthly,20,98.65196800750483,1.6158440237581337,Female,Low Active,37.78390849065783,Obesity,37.78390849065783
5114,Annually,23,41.04887764499908,1.420174169193402,Female,Sedentary,20.352514307461632,Normal,51.024315
5115,Annually,60,96.54430984023386,1.3235917138324755,Female,Low Active,55.10850163200415,Obesity,55.10850163200415
5116,Monthly,15,61.24991638359312,1.823504146345336,Male,Sedentary,18.42010026447701,Underweight,18.42010026447701
5117,Annually,10,72.35625536629335,1.3154661916565762,Male,Low Active,41.813517264607036,Obesity,41.813517264607036
5118,Annually,56,50.26299472414672,1.6867716223952745,Male,Active,17.66590085579863,Underweight,17.66590085579863
5119,Annually,31,41.286773393535825,1.7154884539693387,Male,Low Active,14.029278764176047,Underweight,63.462109
5120,Annually,34,89.63353392290273,1.6813738060421648,Male,Active,31.70603719739882,Obesity,31.70603719739882
5121,Monthly,50,79.24960556779223,1.701754320404541,Female,Sedentary,27.365499875526577,OverWeight,27.365499875526577
5122,Monthly,58,58.600781885253866,1.367253879614937,Male,Low Active,31.3476566945926,Obesity,31.3476566945926
5123,Monthly,18,61.11823563552948,1.8732430997608134,Male,Active,58.459734,Obesity,58.459734
5124,Annually,32,52.96681534913704,1.390203104238475,Female,Active,41.24562,Obesity,41.24562
5125,Annually,43,20.24206831090739,1.7025892014326964,Male,Active,6.982888974741276,Underweight,6.982888974741276
5126,Annually,45,23.142903923544093,2.056037226539746,Male,Sedentary,5.474644270228391,Underweight,5.474644270228391
5127,Annually,40,81.80907275298284,1.7831038033449547,Male,Sedentary,25.730499524811528,OverWeight,25.730499524811528
5128,Monthly,35,78.89330430589631,1.5522870300308667,Male,Active,32.74131276547895,Obesity,32.74131276547895
5129,Monthly,14,43.39299044049403,1.8267203344521477,Male,Sedentary,13.00395488872432,Underweight,13.00395488872432
5130,Monthly,18,28.79556531499537,1.8227175635299697,Female,Low Active,46.186732,Obesity,46.186732
5131,Monthly,57,60.867711273337704,1.6170720519787507,Female,Low Active,23.277065540674297,Normal,23.277065540674297
5132,Monthly,18,86.02218681111005,1.5343846533100678,Female,Low Active,36.5377657028083,Obesity,36.5377657028083
5133,Annually,51,92.22971883246026,1.6816931860862523,Female,Sedentary,32.61199414353968,Obesity,32.61199414353968
5134,Monthly,26,48.93373167555141,1.697635570046188,Male,Sedentary,48.425449,Obesity,48.425449
5135,Monthly,37,97.67981303203675,1.6884801533098774,Female,Sedentary,34.262014867295726,Obesity,34.262014867295726
5136,Annually,16,83.36986624586196,1.6781486656570963,Male,Sedentary,29.603853123996362,OverWeight,29.603853123996362
5137,Annually,13,62.001532234088806,2.007884204062173,Female,Active,15.378893731493875,Underweight,15.378893731493875
5138,Monthly,52,45.7332573643095,1.7282437141725242,Male,Sedentary,15.311655994045969,Underweight,15.311655994045969
5139,Monthly,53,32.12568498413271,1.4844625797633768,Male,Low Active,46.93256,Obesity,46.93256
5140,Monthly,10,69.63477819115793,1.7246658331879186,Female,Low Active,23.410801198440556,Normal,23.410801198440556
5141,Monthly,56,85.58591570293868,1.8470795850053912,Female,Sedentary,25.085980775559534,OverWeight,25.085980775559534
5142,Monthly,30,93.87232193935874,1.6627613375219017,Female,Sedentary,33.95296648837234,Obesity,33.95296648837234
5143,Monthly,48,7.1155011739596485,1.4197830569360665,Male,Active,3.5298927987421282,Underweight,3.5298927987421282
5144,Monthly,51,60.83283630327125,1.8770699699771924,Female,Low Active,17.26541978952255,Underweight,17.26541978952255
5145,Monthly,32,89.54348775849085,1.6840085896753645,Male,Low Active,31.575148486479808,Obesity,56.95442
5146,Monthly,54,35.90148867010549,1.6755370532083096,Female,Low Active,12.788051730574722,Underweight,12.788051730574722
5147,Monthly,47,52.137193111192786,2.0630742450103696,Male,Active,12.249487859961958,Underweight,54.507024
5148,Monthly,35,4.517959038742785,1.3543184731609594,Male,Sedentary,2.463205720089004,Underweight,2.463205720089004
5149,Monthly,18,71.76060525259567,2.073666475138414,Female,Low Active,16.688153277513756,Underweight,16.688153277513756
5150,Annually,17,89.86604976538841,1.9549280526372392,Male,Sedentary,23.514410444975578,Normal,23.514410444975578
5151,Annually,25,8.380942861114525,1.7638146923518097,Male,Active,2.693934102003281,Underweight,2.693934102003281
5152,Monthly,23,41.24759026593878,1.811921328821915,Male,Low Active,12.56376796737466,Underweight,12.56376796737466
5153,Monthly,42,49.949274741340766,1.5390616308433125,Male,Active,21.087114887781475,Normal,67.030939
5154,Monthly,41,87.11789736072204,1.8283525345516956,Male,Sedentary,26.060785918475364,OverWeight,26.060785918475364
5155,Monthly,60,61.66040401220438,1.4066953806004707,Male,Sedentary,31.160630991725842,Obesity,31.160630991725842
5156,Monthly,46,86.71510715090709,1.9640845839147916,Female,Low Active,22.478865631648542,Normal,22.478865631648542
5157,Annually,23,20.895883185394926,2.0773786531258702,Male,Active,40.586763,Obesity,40.586763
5158,Annually,19,69.3268569536613,1.512609430426982,Male,Active,30.30036805119556,Obesity,30.30036805119556
5159,Monthly,10,30.715707141579184,1.5720890915633623,Male,Low Active,12.428142085807169,Underweight,12.428142085807169
5160,Monthly,13,93.24883739442753,2.053552137852353,Female,Sedentary,48.23991,Obesity,48.23991
5161,Annually,11,50.77179968560735,1.6279049571069777,Female,Active,19.158630725166123,Normal,19.158630725166123
5162,Annually,58,63.12653649061341,1.4377611179093903,Female,Low Active,30.53785247475049,Obesity,30.53785247475049
5163,Monthly,53,90.1181516480904,1.3375128728531662,Female,Low Active,50.37514793045021,Obesity,50.37514793045021
5164,Annually,54,24.164471234988852,2.0486286710657144,Female,Sedentary,5.757723476935182,Underweight,5.757723476935182
5165,Annually,10,55.36799506920875,1.4182642793931743,Male,Sedentary,27.52608634759999,OverWeight,27.52608634759999
5166,Annually,21,69.73025040345624,1.3936709057009689,Female,Low Active,57.002419,Obesity,57.002419
5167,Annually,47,76.47213950763609,1.830225697726659,Female,Active,51.64463,Obesity,49.107209
5168,Annually,47,30.842115742632615,1.3167241819360866,Male,Active,17.78912306290655,Underweight,17.78912306290655
5169,Monthly,51,73.28751141800365,1.4588281430744992,Male,Active,34.436714412872256,Obesity,34.436714412872256
5170,Annually,43,13.344304951248548,1.4549309943674302,Female,Sedentary,6.303926873812974,Underweight,49.423194
5171,Monthly,47,91.3467602520166,1.7217982088002837,Female,Low Active,30.81262125671106,Obesity,30.81262125671106
5172,Monthly,60,78.86355889134488,2.016737765677582,Male,Active,19.38998663036471,Normal,19.38998663036471
5173,Annually,36,10.89233145202033,1.6086769723605745,Female,Low Active,4.209041019401755,Underweight,4.209041019401755
5174,Monthly,52,11.57236769171796,1.3222978822486304,Female,Low Active,6.618561662667987,Underweight,6.618561662667987
5175,Annually,29,99.44739938441563,1.8643678109868855,Male,Active,69.484946,Obesity,69.484946
5176,Annually,15,5.98285366937073,1.307769907454472,Male,Active,3.498208585382211,Underweight,43.043697
5177,Annually,43,67.51565552688908,1.920063105653981,Male,Low Active,18.31358984382414,Underweight,45.804589
5178,Monthly,20,88.55261933744774,1.4518676039756202,Male,Low Active,42.00948740175755,Obesity,42.00948740175755
5179,Annually,51,34.23903233415559,2.014136963054901,Male,Active,55.994979,Obesity,55.994979
5180,Monthly,11,92.83477438128982,1.4983007605185255,Female,Low Active,41.353539412031274,Obesity,63.992657
5181,Annually,25,76.30192603639202,1.5440023108359144,Male,Low Active,32.00660489271851,Obesity,32.00660489271851
5182,Annually,10,28.34807033272868,1.339235808684755,Male,Sedentary,15.805542086156455,Underweight,15.805542086156455
5183,Monthly,17,89.26876546520441,1.9886423719931579,Female,Sedentary,22.572837305661796,Normal,22.572837305661796
5184,Monthly,27,72.07027431930595,1.6411986506315963,Male,Sedentary,26.75678153168978,OverWeight,26.75678153168978
5185,Monthly,10,30.684424933702328,1.4575896328207107,Male,Active,64.512969,Obesity,64.512969
5186,Annually,27,48.79822190530902,1.420085289889232,Female,Sedentary,24.197758613714786,Normal,59.789271
5187,Annually,31,58.87281269176029,1.5281968108778874,Male,Sedentary,25.20903417180437,OverWeight,25.20903417180437
5188,Annually,39,92.69788252453208,1.8907338807735825,Female,Active,25.93038713009652,OverWeight,25.93038713009652
5189,Annually,58,81.42906162649359,1.3412805632119413,Female,Active,45.26266987096163,Obesity,45.26266987096163
5190,Monthly,44,31.40612542323893,1.4258293387554666,Male,Active,15.448249222434042,Underweight,15.448249222434042
5191,Annually,53,79.48323877388773,1.6388442089383544,Female,Low Active,29.5937645169837,OverWeight,29.5937645169837
5192,Annually,57,65.61242862910811,2.0777969556930413,Female,Sedentary,61.932582,Obesity,61.932582
5193,Monthly,24,25.84660183691608,1.3570642343392936,Female,Sedentary,14.034684145200968,Underweight,14.034684145200968
5194,Monthly,18,10.801378683554905,1.7788529141744167,Male,Sedentary,54.95133,Obesity,54.95133
5195,Monthly,52,55.15943756876145,1.831877070072315,Female,Active,16.437174894968006,Underweight,49.147897
5196,Annually,46,60.19867887930326,1.8052540271073925,Female,Low Active,43.801004,Obesity,43.801004
5197,Monthly,15,23.014304318607298,1.9514612324548515,Female,Low Active,6.043353454947977,Underweight,6.043353454947977
5198,Monthly,56,58.433567993444576,1.420440010487247,Male,Low Active,48.896768,Obesity,48.896768
5199,Annually,17,19.349174149796244,1.4402044629659712,Male,Low Active,9.328549677932783,Underweight,40.009445
5200,Annually,60,89.15574381689225,1.4136317512393521,Male,Active,44.61457346019988,Obesity,44.61457346019988
5201,Monthly,57,82.85301583890259,2.0194215043351784,Female,Active,20.31675614826669,Normal,45.58954
5202,Monthly,41,57.21964943304465,1.7683289275899454,Female,Low Active,18.298651655327763,Underweight,18.298651655327763
5203,Monthly,34,63.06547621957693,1.3976827928776214,Female,Sedentary,32.283041356558876,Obesity,32.283041356558876
5204,Monthly,46,53.54267067181017,1.4455559758025813,Female,Active,25.623013354991237,OverWeight,51.154731
5205,Annually,16,96.5952757329537,1.530512855499589,Male,Active,41.23651196921532,Obesity,41.23651196921532
5206,Monthly,36,67.2386930432295,1.7794632662537206,Female,Low Active,57.927041,Obesity,57.927041
5207,Monthly,43,34.65520824645479,1.8095869992206257,Male,Active,10.583019053031553,Underweight,10.583019053031553
5208,Monthly,58,49.039555070652106,1.6184568148662188,Female,Low Active,18.72165724427952,Normal,18.72165724427952
5209,Monthly,10,68.39359247510369,1.4208829405164163,Female,Active,33.87652199793756,Obesity,33.87652199793756
5210,Monthly,53,12.259039427523096,1.4693071067123737,Male,Sedentary,5.678469316816192,Underweight,5.678469316816192
5211,Annually,54,31.256388362827725,1.9706423774535065,Male,Low Active,8.048652159861733,Underweight,8.048652159861733
5212,Annually,33,71.94715389616115,1.6631501118043097,Female,Sedentary,66.980888,Obesity,66.980888
5213,Monthly,44,64.1951527461708,1.626779418080846,Female,Active,24.257436230864126,Normal,24.257436230864126
5214,Annually,31,56.14181879995483,2.0896512380654846,Male,Low Active,12.856976822158718,Underweight,63.392788
5215,Monthly,48,7.143734184393475,1.911468967685412,Female,Active,1.9551981732205401,Underweight,61.748261
5216,Annually,27,88.06996778211693,1.63890456287183,Female,Sedentary,32.7884214539243,Obesity,32.7884214539243
5217,Monthly,18,19.044812612417232,2.065399950147756,Female,Active,41.948779,Obesity,41.948779
5218,Annually,26,33.07916317201565,1.4556407840130139,Male,Low Active,15.611552149697417,Underweight,15.611552149697417
5219,Annually,17,23.561384579307756,1.6112937012557709,Male,Low Active,9.075099373266365,Underweight,9.075099373266365
5220,Annually,59,77.88153090048824,1.6642271229607324,Female,Low Active,66.698926,Obesity,66.698926
5221,Monthly,42,37.57094418185204,1.7475687529780888,Male,Active,12.3022222229818,Underweight,12.3022222229818
5222,Monthly,26,23.59288313974609,1.5822830277330067,Female,Active,9.423509597708698,Underweight,9.423509597708698
5223,Annually,28,44.066637094355485,1.4939836930899715,Male,Low Active,19.74322953522961,Normal,19.74322953522961
5224,Monthly,36,76.66187681647929,1.7548313454224262,Male,Low Active,24.89480224116075,Normal,24.89480224116075
5225,Annually,50,82.38174911924239,1.3983080785334583,Male,Active,58.335802,Obesity,58.335802
5226,Annually,56,63.141285745817484,1.4612790839149397,Female,Sedentary,29.569711349702537,OverWeight,29.569711349702537
5227,Annually,11,54.85451990780826,1.3593523744405784,Female,Active,29.685769989984383,OverWeight,29.685769989984383
5228,Annually,48,53.82839366876022,2.035363793634866,Female,Sedentary,48.802799,Obesity,54.282294
5229,Annually,29,30.871812549153812,1.8706464544396306,Male,Sedentary,8.82223654997484,Underweight,8.82223654997484
5230,Monthly,26,58.3725944576484,1.3493717814388657,Female,Low Active,32.058688304865406,Obesity,32.058688304865406
5231,Annually,49,27.639708613954372,1.894565492258638,Male,Sedentary,7.700416478695019,Underweight,7.700416478695019
5232,Annually,31,87.83693293657956,1.7469718707262678,Male,Sedentary,58.851756,Obesity,58.851756
5233,Annually,53,16.5225248262857,1.847427892142467,Female,Sedentary,4.841070648850055,Underweight,4.841070648850055
5234,Monthly,39,48.724684072560514,1.3421796021007348,Female,Low Active,27.047539472501764,OverWeight,27.047539472501764
5235,Annually,37,60.978798097751636,2.013498232829348,Female,Low Active,15.040987645617614,Underweight,15.040987645617614
5236,Monthly,37,42.27272083659524,1.4493855084667853,Male,Active,20.122983546680572,Normal,20.122983546680572
5237,Monthly,50,7.254705634147127,1.5185353720096788,Female,Low Active,3.146081507984693,Underweight,3.146081507984693
5238,Annually,17,54.19754379975032,2.0723323144199863,Female,Sedentary,12.620042189599369,Underweight,47.120516
5239,Annually,57,74.83813675701204,1.4502862359511075,Female,Sedentary,35.580784205934805,Obesity,63.030099
5240,Monthly,50,65.68066979430547,2.078294439574497,Male,Sedentary,15.20629535488056,Underweight,15.20629535488056
5241,Annually,14,62.7898198939313,1.7472796238067188,Female,Active,20.566690502693618,Normal,20.566690502693618
5242,Monthly,41,91.78595637081618,1.8716948342167954,Male,Low Active,26.20029335603448,OverWeight,45.663413
5243,Annually,12,19.247323871041015,2.090562940994501,Female,Low Active,4.40396500414767,Underweight,4.40396500414767
5244,Monthly,37,33.290566193957474,1.3288367615176764,Male,Sedentary,18.852889119771167,Normal,18.852889119771167
5245,Annually,53,91.54421288981844,1.818397593156267,Male,Active,27.68555277485854,OverWeight,27.68555277485854
5246,Monthly,15,63.19616886792183,1.7118470030976882,Female,Active,21.565565814452082,Normal,21.565565814452082
5247,Annually,43,18.093091930342485,1.64852198447654,Male,Sedentary,6.657685922793203,Underweight,6.657685922793203
5248,Monthly,10,24.60489242525951,1.7743326090795617,Female,Low Active,7.815403449543185,Underweight,7.815403449543185
5249,Monthly,47,69.95881618304082,1.986088111796976,Male,Low Active,17.735581331549323,Underweight,49.147421
5250,Monthly,48,9.683166058942502,1.3460733617344898,Male,Active,5.344165758877816,Underweight,45.290072
5251,Monthly,28,53.36800560766414,1.698355961177679,Male,Active,18.50220691235094,Normal,18.50220691235094
5252,Monthly,56,21.351652767016056,1.30544972682831,Male,Sedentary,12.52884956590989,Underweight,12.52884956590989
5253,Monthly,36,41.05308586191131,2.0433874672404557,Male,Sedentary,9.832056301353422,Underweight,9.832056301353422
5254,Monthly,56,45.864360070689074,1.3048732930228615,Female,Low Active,26.936344227253574,OverWeight,26.936344227253574
5255,Annually,43,79.67534257266762,1.9097630401023735,Male,Low Active,21.845649993213165,Normal,55.370405
5256,Annually,58,18.883741769184972,1.4728309145663356,Female,Sedentary,68.402633,Obesity,68.402633
5257,Monthly,23,41.364692639698035,1.861992070573938,Female,Low Active,11.930925869252627,Underweight,11.930925869252627
5258,Monthly,41,20.628739068691825,1.4508544881097558,Female,Sedentary,9.799974993164728,Underweight,49.720785
5259,Annually,40,10.774618418636539,1.4234410489158076,Female,Active,54.746491,Obesity,52.978199
5260,Annually,49,27.733631559942555,1.5872236813077363,Female,Active,53.174121,Obesity,53.174121
5261,Annually,54,11.95776173462577,1.4503415152834025,Female,Low Active,5.684723402531245,Underweight,5.684723402531245
5262,Annually,34,31.028668765312126,1.79366525494002,Male,Active,9.644514098022354,Underweight,9.644514098022354
5263,Annually,22,85.07971478743113,1.4929106569495834,Male,Sedentary,38.173184287015964,Obesity,38.173184287015964
5264,Monthly,33,37.79029616670645,1.9334974167060655,Female,Active,10.108648681398162,Underweight,10.108648681398162
5265,Monthly,58,45.00842548678488,2.0229181697011485,Female,Sedentary,10.99859448450363,Underweight,69.107029
5266,Monthly,27,80.7953052451019,1.4636041863699654,Female,Sedentary,37.71714748406191,Obesity,54.813131
5267,Annually,21,59.87561516910483,1.9969522221040776,Female,Sedentary,15.014630182724922,Underweight,67.322257
5268,Annually,11,54.9297705393079,1.332517152464158,Male,Low Active,30.93585821985938,Obesity,30.93585821985938
5269,Monthly,46,99.64034574228862,1.68807443899989,Male,Low Active,34.966489921045884,Obesity,34.966489921045884
5270,Monthly,48,4.142461508606641,1.9776756305794387,Female,Sedentary,58.771191,Obesity,58.771191
5271,Annually,30,62.01956398919946,1.6368403757203926,Female,Low Active,23.14813733755704,Normal,23.14813733755704
5272,Monthly,37,75.62387530248277,1.3434524752031238,Male,Sedentary,41.90002799454442,Obesity,41.90002799454442
5273,Monthly,22,76.34521820049453,1.920979041717463,Female,Low Active,20.688861267904255,Normal,20.688861267904255
5274,Annually,52,98.48081075212309,1.7356485054490884,Female,Low Active,32.690988885102506,Obesity,32.690988885102506
5275,Monthly,12,17.136349167148417,1.3552575400127607,Male,Sedentary,9.329849503367765,Underweight,51.34993
5276,Annually,52,93.82807065644101,1.5634246968069405,Male,Active,38.38652954293803,Obesity,38.38652954293803
5277,Annually,56,42.70045575336056,1.5407731812672871,Female,Sedentary,17.986849025512466,Underweight,17.986849025512466
5278,Monthly,31,46.34461406830756,1.5647908958011312,Female,Active,18.927212088731338,Normal,18.927212088731338
5279,Annually,11,82.54026331331927,1.4282823749143523,Female,Low Active,40.46110096791497,Obesity,40.46110096791497
5280,Monthly,57,11.407957194691395,1.8439620322802186,Female,Active,3.3550881400855075,Underweight,3.3550881400855075
5281,Monthly,33,84.84867446768129,2.0223323291573143,Female,Active,20.746269388248862,Normal,65.78024
5282,Annually,56,78.9942285118302,1.4900818688632147,Male,Active,35.57747329635297,Obesity,35.57747329635297
5283,Annually,54,67.54492113949901,1.8304427651683404,Male,Low Active,20.159529474244184,Normal,20.159529474244184
5284,Annually,22,86.70362397636043,1.4568435360144272,Male,Active,40.85182167673734,Obesity,40.85182167673734
5285,Annually,43,11.486464753216806,1.460182584750945,Female,Low Active,5.387311100732154,Underweight,5.387311100732154
5286,Annually,38,48.55295134712141,1.450872848951259,Female,Low Active,23.06518418609208,Normal,23.06518418609208
5287,Annually,60,42.90773066903639,1.9509938416848354,Male,Sedentary,11.272590971393743,Underweight,11.272590971393743
5288,Monthly,23,38.71335814899842,1.537293474246431,Male,Low Active,16.381259046244917,Underweight,16.381259046244917
5289,Annually,21,46.117879375486005,1.8208229379700018,Female,Active,13.910216755630492,Underweight,13.910216755630492
5290,Annually,24,81.38719479915201,1.986581872763152,Male,Active,20.622586941029315,Normal,65.068526
5291,Monthly,51,76.3679521997554,1.4373143622366678,Male,Active,36.966438826358285,Obesity,59.165463
5292,Monthly,24,19.218845434273888,2.0184376698050728,Male,Active,40.235757,Obesity,40.235757
5293,Annually,42,44.704867274499115,1.959169898687666,Male,Low Active,11.646907083344349,Underweight,11.646907083344349
5294,Monthly,59,41.490098835161376,1.5407149747345448,Female,Low Active,17.47832707398982,Underweight,17.47832707398982
5295,Annually,60,19.61162503239449,1.336088332998883,Male,Active,10.986092156506285,Underweight,10.986092156506285
5296,Monthly,39,61.37804441756819,1.503528118290765,Female,Active,66.284148,Obesity,66.284148
5297,Monthly,57,59.851229567680505,1.3042633526001333,Female,Sedentary,35.18377977971109,Obesity,35.18377977971109
5298,Monthly,16,98.22494737025028,1.3657452773383807,Female,Active,52.6601861451882,Obesity,52.6601861451882
5299,Annually,24,27.217749591088268,1.908930705078841,Female,Active,47.603782,Obesity,47.603782
5300,Annually,49,54.31814869773072,1.8563326491036627,Male,Sedentary,15.762799573455013,Underweight,15.762799573455013
5301,Monthly,54,64.76563393964476,1.760553061566495,Female,Low Active,20.895192818139737,Normal,20.895192818139737
5302,Annually,53,89.4386502275483,1.3875903371096927,Female,Low Active,46.451816600627204,Obesity,46.451816600627204
5303,Annually,60,76.2303805579722,1.4447186750064136,Male,Sedentary,36.52258550403429,Obesity,36.52258550403429
5304,Annually,21,71.02972937967657,1.5194840463038661,Female,Active,30.764359012970434,Obesity,30.764359012970434
5305,Annually,48,66.36367421026908,1.8327412610282532,Female,Active,19.757323364319944,Normal,19.757323364319944
5306,Monthly,33,32.41526075450723,1.690406839683515,Female,Active,11.344021395388962,Underweight,63.910043
5307,Annually,43,22.860727136197585,1.505886024411718,Female,Active,10.081051524093779,Underweight,10.081051524093779
5308,Annually,53,57.79098913770358,1.7679684231383301,Female,Active,18.488901970197976,Underweight,18.488901970197976
5309,Monthly,57,13.621298754161025,1.3353971508727065,Female,Active,7.638316112577511,Underweight,62.032057
5310,Monthly,19,39.47565709105616,2.0530658093727103,Female,Low Active,9.365341682330332,Underweight,9.365341682330332
5311,Annually,11,42.102068750011405,1.7970978996429139,Female,Sedentary,13.036468598478713,Underweight,13.036468598478713
5312,Monthly,19,46.90684538736533,1.619156302774068,Female,Active,17.891991244912678,Underweight,17.891991244912678
5313,Annually,47,24.8147239579908,1.7128665947906734,Female,Low Active,8.45789655539078,Underweight,8.45789655539078
5314,Monthly,38,27.35985506235386,1.5067501559805119,Male,Active,12.051227976492477,Underweight,12.051227976492477
5315,Monthly,34,3.482801225484744,2.0962978164831982,Male,Low Active,0.7925427995686143,Underweight,0.7925427995686143
5316,Annually,36,24.942161797426007,1.9627792787944052,Male,Active,44.725645,Obesity,44.725645
5317,Monthly,51,13.068970063906962,2.0822885344450945,Female,Sedentary,3.0141131210137995,Underweight,3.0141131210137995
5318,Monthly,19,85.04573916952548,1.435869513458884,Female,Active,41.24987253742464,Obesity,41.24987253742464
5319,Annually,41,89.3320044647763,1.8760945774239979,Female,Low Active,57.201476,Obesity,57.201476
5320,Annually,25,8.317489919524574,1.899180420133077,Female,Sedentary,2.3060028237698,Underweight,2.3060028237698
5321,Monthly,39,26.134452017647252,1.324458470992243,Female,Low Active,61.623198,Obesity,61.623198
5322,Annually,18,52.970477140271576,1.913019366987108,Female,Sedentary,65.82424,Obesity,65.82424
5323,Monthly,37,66.50339576252154,1.320206560654085,Female,Low Active,38.1557547253868,Obesity,38.1557547253868
5324,Annually,42,68.45936655902092,1.3933119342477431,Male,Sedentary,43.256976,Obesity,43.256976
5325,Monthly,58,46.20125116852808,1.8102219064485099,Male,Sedentary,14.099058234434938,Underweight,14.099058234434938
5326,Annually,52,21.0933712920494,1.7619489330489115,Female,Low Active,6.794529104577122,Underweight,6.794529104577122
5327,Annually,26,89.1808606130562,1.5235786312368607,Male,Low Active,38.4186334792732,Obesity,38.4186334792732
5328,Monthly,22,41.274387132371224,2.0528808106662044,Male,Sedentary,9.793843568261073,Underweight,9.793843568261073
5329,Annually,25,20.358820791732438,1.3869256423264336,Female,Low Active,58.787283,Obesity,58.787283
5330,Annually,21,25.369638684654433,1.833530864277242,Male,Sedentary,65.516341,Obesity,65.516341
5331,Annually,35,19.402530076233003,2.08985762133513,Female,Sedentary,4.442474735723727,Underweight,55.394497
5332,Annually,57,59.52981350156847,2.0427125337641057,Male,Sedentary,67.189794,Obesity,67.189794
5333,Annually,28,36.938567963120875,1.445110518918513,Female,Sedentary,17.687967441016816,Underweight,17.687967441016816
5334,Annually,29,22.018491657571197,1.7612164581995333,Female,Active,7.098426577832495,Underweight,7.098426577832495
5335,Annually,26,38.11313292714835,1.4613582589133738,Male,Sedentary,17.846836825172932,Underweight,17.846836825172932
5336,Monthly,43,64.08886658573942,1.693471381384035,Male,Sedentary,22.34739305794268,Normal,22.34739305794268
5337,Annually,10,27.43923962553459,1.813207896841528,Female,Sedentary,40.191961,Obesity,40.191961
5338,Annually,20,84.52882243946425,2.0045139101657403,Male,Low Active,21.037138695699483,Normal,21.037138695699483
5339,Annually,34,84.1901704164323,2.0784942441786347,Male,Active,19.4878413884529,Normal,19.4878413884529
5340,Annually,32,74.558431566608,1.3061181435807978,Female,Active,43.705071869554374,Obesity,43.705071869554374
5341,Monthly,13,9.543942688081158,1.45418111590352,Male,Active,4.513264868583966,Underweight,4.513264868583966
5342,Monthly,59,18.699108718065222,2.029643077392847,Male,Low Active,4.539223459625683,Underweight,4.539223459625683
5343,Monthly,55,7.960449173013382,1.9424940043848957,Male,Low Active,2.1096878404242694,Underweight,2.1096878404242694
5344,Annually,17,83.93084557203302,1.3332116185688714,Female,Active,62.157633,Obesity,62.157633
5345,Monthly,32,39.10961412096101,1.542987580482047,Female,Sedentary,16.42701561947707,Underweight,16.42701561947707
5346,Monthly,57,80.45083715337205,2.099208458795753,Male,Active,18.25658032298237,Underweight,67.961604
5347,Monthly,17,6.3267722051990365,1.6706514555372163,Male,Low Active,2.2667858407118837,Underweight,2.2667858407118837
5348,Monthly,38,67.23228336836083,1.3227572613855367,Female,Low Active,38.425325277190474,Obesity,38.425325277190474
5349,Annually,17,47.23219540546823,1.4997869039866527,Female,Active,48.724949,Obesity,48.724949
5350,Annually,11,91.04129047682329,1.579527917480739,Female,Active,36.49083426891392,Obesity,36.49083426891392
5351,Annually,35,92.25281087854421,1.5757009967628604,Female,Low Active,37.156259573452104,Obesity,37.156259573452104
5352,Annually,49,21.634749558609034,2.059025352319109,Male,Sedentary,5.103034261555638,Underweight,5.103034261555638
5353,Monthly,59,7.660977187487948,2.0703724826814174,Female,Sedentary,1.7872577768633349,Underweight,1.7872577768633349
5354,Monthly,42,43.4367739380986,1.314652243495752,Female,Sedentary,25.13250564760332,OverWeight,25.13250564760332
5355,Monthly,58,71.96809591075754,2.0921058533931425,Male,Active,16.44268373200497,Underweight,16.44268373200497
5356,Annually,55,7.538215848596396,1.604739789770192,Female,Sedentary,2.9272467099173607,Underweight,2.9272467099173607
